COLUMN01,COLUMN02,COLUMN03,COLUMN04,COLUMN05,COLUMN06,COLUMN07,COLUMN08,COLUMN09,COLUMN10,COLUMN11,COLUMN12,COLUMN13,COLUMN14,COLUMN15,COLUMN16,COLUMN17,COLUMN18,COLUMN19,COLUMN20,COLUMN21,COLUMN22,COLUMN23,COLUMN24,COLUMN25,COLUMN26,COLUMN27,COLUMN28,COLUMN29,COLUMN30,COLUMN31,COLUMN32,COLUMN33,COLUMN34,COLUMN35,COLUMN36,COLUMN37,COLUMN38,COLUMN39,COLUMN40,COLUMN41,COLUMN42,COLUMN43,COLUMN44,COLUMN45,COLUMN46,COLUMN47,COLUMN48,COLUMN49,COLUMN50,COLUMN51,COLUMN52,COLUMN53,COLUMN54,COLUMN55
839691,000009.SZ,105842000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,4700,14900,8800,17200,10260,55400,22500,114200,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,200,79600,132800,61300,319500,22200,68800,95700,40600,141700,66288367,946232214,6046618,24591452,153600,125600,137900,150300
840143,000009.SZ,105845000,139600,146100,136200,143300,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,1600,4700,15000,8800,17200,10260,55400,22500,113700,27400,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,81400,132800,61100,314400,22200,68800,95700,40600,141700,42000,66289267,946245115,6042918,24581252,153600,125600,137900,150300
840587,000009.SZ,105848000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,4700,12100,8800,17200,10260,55400,22500,113700,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,600,83800,133800,61300,313900,22200,68800,95700,40600,141700,66291767,946280965,6046618,24576252,153600,125600,137900,150300
841013,000009.SZ,105851000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,5400,12100,12800,17200,5000,55400,22500,115900,27400,50500,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,83900,133800,61300,325200,22200,68800,95700,40600,141700,42000,66301067,946414327,6057418,24578592,153600,125600,137900,150300
841454,000009.SZ,105854000,139600,146100,136200,143300,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,5400,12100,12800,17200,5000,55400,22500,115900,27400,50500,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,82900,133800,61300,325200,22200,68800,95700,40600,141700,42000,66303667,946451592,6056318,24578092,153600,125600,137900,150300
841889,000009.SZ,105857000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,5600,13600,12800,17200,5000,55400,22500,115900,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,2600,84800,133800,61300,325200,22200,68800,95700,40700,141700,66306467,946491741,6060918,24577892,153600,125600,137900,150300
842304,000009.SZ,105900000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,5600,13600,12800,17200,5000,55400,22500,115900,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,2500,84800,133800,61600,325600,22200,68800,95700,40700,141700,66306567,946493175,6071118,24580892,153600,125600,137900,150300
842736,000009.SZ,105903000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,5900,13600,12800,17200,5000,55500,22500,115900,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,13000,85100,133800,59800,324600,22700,68800,95700,40700,141700,66307767,946510383,6079618,24583392,153600,125600,137900,150300
843190,000009.SZ,105906000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,6300,13600,12800,17800,5000,55500,22500,115900,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,13000,85100,134400,66800,324600,22700,68800,95700,40700,141900,66307767,946510383,6087418,24585892,153600,125600,137900,150300
843645,000009.SZ,105909000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,400,13600,12800,17800,5000,57500,22500,115900,27400,50500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,17700,87300,134400,66800,324600,22700,68800,95700,41700,141900,66315767,946625173,6095318,24579292,153600,125600,137900,150300
844077,000009.SZ,105912000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,13600,12800,17800,5000,57500,22500,115900,27400,50500,201600,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,400,6900,87300,134400,66800,324600,22700,68800,95700,41700,66327867,946798698,6084918,24578492,153600,125600,137900,150300
844516,000009.SZ,105915000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,13900,12800,17800,5000,57500,22500,115900,27400,50500,201600,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,1400,6900,96300,134400,66800,324600,22700,68800,95700,41700,66328867,946813048,6094918,24577592,153600,125600,137900,150300
844961,000009.SZ,105918000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,14100,12800,17800,5000,57500,22500,115900,27400,50500,201600,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,1400,6900,96300,134400,66800,316100,22700,68800,95700,41700,66329467,946821658,6085518,24577992,153600,125600,137900,150300
845397,000009.SZ,105921000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,14100,12800,17800,5000,57500,22500,115900,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,25100,7400,93600,134400,66800,316100,22800,68800,95700,41700,66331167,946846053,6108518,24585292,153600,125600,137900,150300
845847,000009.SZ,105924000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,14100,12800,17800,5000,57500,22500,115900,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,24600,7400,93600,133400,66800,316100,22800,69300,95700,41700,66331767,946854664,6107518,24584292,153600,125600,137900,150300
846291,000009.SZ,105927000,139600,146100,136200,143600,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,11600,12800,17800,5000,57500,22500,115900,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,22800,8400,93800,133200,68800,316100,22800,69300,95700,41700,66336567,946923574,6108718,24580392,153600,125600,137900,150300
846723,000009.SZ,105930000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,8900,13200,17800,5000,57500,22500,115900,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,22900,8400,91500,133900,68800,316100,22800,69300,95700,41700,66339467,946965217,6124318,24578092,153600,125600,137900,150300
847163,000009.SZ,105933000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,10000,13200,17800,5000,57500,22500,116100,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,22400,3400,92500,133900,68800,316100,22800,69300,95700,41700,66340267,946976699,6119818,24577092,153600,125600,137900,150300
847612,000009.SZ,105936000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,15300,13200,17800,5000,57500,22500,116100,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,25300,3400,92500,133900,68800,316100,22800,69300,95700,41700,66341967,947001110,6122718,24584892,153600,125600,137900,150300
848042,000009.SZ,105939000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,15700,13200,17800,5000,58500,22500,116000,27400,58500,200800,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,25700,4600,87000,133900,68800,316800,22800,69300,95700,41700,66342767,947012591,6119518,24587192,153600,125600,137900,150300
848476,000009.SZ,105942000,139600,146100,136200,143600,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,10800,13200,17800,5000,58500,22500,116000,27400,58500,201200,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,26900,4900,87000,134000,68800,317300,22800,70500,95700,41700,66348667,947097305,6122818,24589692,153600,125600,137900,150300
848921,000009.SZ,105945000,139600,146100,136200,143600,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,9500,13200,17800,5000,58500,22500,116000,27400,58500,201300,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,27300,5900,84900,134000,68500,317300,22800,70500,95700,41700,66350367,947121713,6121818,24586192,153600,125600,137900,150300
849365,000009.SZ,105948000,139600,146100,136200,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,144600,13300,17800,5000,58500,22200,116000,27400,58500,201300,24400,143600,143500,143400,143300,143200,143100,143000,142900,142800,142700,2200,27300,5900,84700,134500,68500,317300,22800,70500,95700,66362667,947298341,6124318,24575592,153600,125600,137900,150300
849808,000009.SZ,105951000,139600,146100,136200,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,144600,13300,17800,5000,58500,22200,116000,27400,58500,201600,24400,143600,143500,143400,143300,143200,143100,143000,142900,142800,142700,2200,28800,4900,84700,134600,68500,317300,22800,70500,95700,66362667,947298341,6125118,24576892,153600,125600,137900,150300
850266,000009.SZ,105954000,139600,146100,136200,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,144600,13400,17900,5000,58500,22200,116000,27400,58500,201600,24400,143600,143500,143400,143300,143200,143100,143000,142900,142800,142700,3000,29300,5400,85200,134600,68500,317300,22800,70500,95700,66364767,947328497,6157718,24583992,153600,125600,137900,150300
850710,000009.SZ,105957000,139600,146100,136200,143700,143700,143800,143900,144000,144100,144200,144300,144400,144500,144600,6900,17900,5000,59200,22200,116000,27400,58500,201600,24400,143600,143500,143400,143300,143200,143100,143000,142900,142800,142700,600,25700,5400,86100,134600,64500,317300,22800,72100,95700,66378467,947525258,6150218,24579692,153600,125600,137900,150300
851090,000009.SZ,110000000,139600,146100,136200,143700,143600,143800,143900,144000,144100,144200,144300,144400,144500,144600,1000,18000,6200,59200,22200,116600,27400,58500,201600,24400,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,26700,5400,86500,133900,64500,315200,22800,72100,95700,41700,66402667,947872970,6148218,24567692,153600,125600,137900,150300
851533,000009.SZ,110003000,139600,146100,136200,143500,143600,143800,143900,144000,144100,144200,144300,144400,144500,144600,2100,11500,31400,59200,22200,116600,27400,58500,201600,24400,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,26500,5400,86500,133900,64500,315200,22800,72100,95700,41700,66402967,947877276,6148018,24586692,153600,125600,137900,150300
852034,000009.SZ,110006000,139600,146100,136200,143600,143600,143800,143900,144000,144100,144200,144300,144400,144500,144600,1800,11500,31400,59200,22200,116600,27400,58500,201600,24400,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,25900,5400,88600,133900,64500,315200,22800,72100,95700,41700,66405067,947907419,6149518,24586692,153600,125600,137900,150300
852591,000009.SZ,110009000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,100,3400,11900,31400,59200,22200,116600,27400,58500,201600,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,6900,5400,92700,133900,64500,315800,22800,72100,95700,41700,66426267,948211661,6135618,24578792,153600,125600,137900,150300
853051,000009.SZ,110012000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,300,2900,11100,31400,59200,22200,116600,27400,58500,201600,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,5800,5400,91700,133900,64500,316600,22800,72100,95700,41700,66430367,948270502,6134318,24579592,153600,125600,137900,150300
853549,000009.SZ,110015000,139600,146100,136200,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,144500,1000,12900,11100,31400,66700,22200,116600,27400,58500,201600,143500,143400,143300,143200,143100,143000,142900,142800,142700,142600,3600,5100,91700,133900,64500,316600,22800,72100,95700,39700,66432767,948304942,6129818,24616392,153600,125600,137900,150300
853987,000009.SZ,110018000,139600,146100,136200,143400,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,1900,5200,1000,12900,11100,31400,67200,22200,116600,27400,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,89600,133900,64500,316600,22800,69100,95700,39700,141500,58900,66442067,948438346,6115318,24633992,153600,125600,137900,150300
854485,000009.SZ,110021000,139600,146100,136200,143400,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,3900,7000,2700,12900,11100,32300,67200,22200,116600,27400,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,88700,133900,64500,316900,22800,69100,35800,39700,141500,58900,66444067,948467016,6054818,24645392,153600,125600,137800,150300
854955,000009.SZ,110024000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,7000,2500,12900,11100,32300,67200,22200,116600,27400,58500,143400,143300,143200,143100,143000,142900,142800,142700,142600,142500,500,84000,133400,64500,316900,22800,69100,35800,39700,141500,66451167,948568798,6049918,24642992,153600,125600,137800,150300
855414,000009.SZ,110027000,139600,146100,136200,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,20900,2500,14500,11100,32300,66800,22200,116600,27400,58500,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,78200,132000,62000,316300,22800,69100,35800,39800,141500,58900,66458167,948669123,6039218,24656292,153600,125600,137800,150300
855853,000009.SZ,110030000,139600,146100,136200,143300,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,2500,20700,2500,14500,11100,32300,66800,22200,116600,27400,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,76800,134100,61000,306400,22800,69100,35800,39800,141500,58900,66460567,948703520,6095318,24575152,153600,125600,137900,150300
856294,000009.SZ,110033000,139600,146100,136200,143300,143500,143600,143700,143800,143900,144000,144100,144200,144300,144400,20700,2500,14500,11100,32300,66800,22200,106600,27400,58500,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,62600,134100,60800,306400,23100,69100,35800,39800,141500,58900,66480667,948991607,6081218,24563452,153600,125600,137900,150300
856741,000009.SZ,110036000,139600,146100,136200,143300,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,1300,21300,2500,14500,14900,32300,67800,22200,106600,27400,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,60900,134100,63800,306400,23100,69100,35800,39800,141500,58900,66482467,949017401,6082518,24574052,153600,125600,137900,150300
857195,000009.SZ,110039000,139600,146100,136200,143300,143400,143500,143600,143700,143800,143900,144000,144100,144200,144300,1900,21300,2500,14700,14900,32300,67800,22200,106600,27000,143300,143200,143100,143000,142900,142800,142700,142600,142500,142400,62300,134300,63800,306400,23100,69100,35800,39800,141200,58900,66485067,949054659,6083818,24583752,153600,125600,137900,150300
857643,000009.SZ,110042000,139600,146100,136200,143300,143300,143500,143600,143700,143800,143900,144000,144100,144200,144300,24200,13900,2500,14700,14900,32300,68200,22200,106600,25600,143200,143100,143000,142900,142800,142700,142600,142500,142400,142300,134300,66300,306400,23100,69100,35800,39800,141200,58900,77300,66557867,950098057,6025018,24597652,153600,125600,137800,150300
